Card 180: 10 53 55 47 40 51 28 27  6  8 | 89 18 44 17 32 86 71  1 87 50 33 94 97 98 29 74 66 56 12 52 84 99 75 83 69
Card 181: 79 27 56  9 80 31 37 75 62 15 | 81 20 28 43 83 72 52 90 95 39 25 57 59 13  3 12 70 66 34 78 74 44  6 35 48
Card 182: 48 96 21 97 45  7 73  3 51 46 | 34 10 41 89 46 24 48 38  3 97 31 51 86 77 21 81 22 45 37 43 73 96  7 11 91
Card 183: 62 89 20 66 77 45 14 96 59 93 | 51 14 97 93 78 49 66 71 20 77 79 62 56  3 18 23 45 55 70 39 59 96 32 89 52
Card 184: 79 43 66 27 76 70 21 71 19 20 | 49 79 21 12 66 71 98 45 43 94 65 36 54 92 37 70 82 20 32 61 60 76 19 58 27
Card 185: 91 40 88  1 15 86 47 42  9 25 | 38  5 40 82 15 63 29 25 91  9 10 66 47 42  1 88 81 50 90 86 98 65  7 24 39
Card 186: 93 94 57 29 81 56 67 86 42 12 | 71 79 86 39 72 67 77 12 64 56 93 94 90 34 41 60 81 65 82 29 16 17 42 57 78
Card 187: 97 76 22 51 85 78 13 28 72 48 | 45 13 62 51 88 78 85 93 99 68 84 48 97 38  1 75 76 11 60 72 91 22 70  3 28
Card 188: 88 60 55 48 93 86 11 39 52 40 | 86 96 11 88 55 72 74  1 40  8 52 48 85 61 81 39 17  9 56 69 93 57  7 60 73
Card 189: 55 92 80 81 19  1  5 57 77 91 | 32  2 87 77 64 36 91 65 73 54  3 88 57  4 92  5 55 47  8 96  1 19 81 41 80
Card 190: 97 13 22 50  7 96  9 69 71 87 | 66 85 20 57 83 69  6 41 24 30 33 46 73 62 52 13 59 97  8 16 58 22 76 54 95
Card 191: 30 45 49 52 89 95 81 50 79 54 | 52 22 71 89 63 75 33 80 37 26  7 54 94 83 50 45 32 81 79 62 95 77 19 49 36
Card 192: 19 65 84  6  8 60 11 68 57 98 | 57 11 84 75 67 65 41 45 95 31 15 83 50 20  3 52 98 58  8 51 60 78 77  6 94
Card 193: 23 13  3 52 40 44 18 54 88 63 | 79 71  3 96 76 97 51 39  7 18 65 38 13 99 16 92 37  4 67 42 23 44 24 50 21
Card 194: 14 18 25 52 51 69 40  9 39 10 | 76 98 45 21 53 24 13 62 17 81  6 99 39 60 70 50 30 33 58 49 18 56  2 27 63
Card 195: 89 74 91 81 24 79 99 94 75  5 | 67 36 12 98 11 95 76 63 20 28 38  6 42 87 64 48 10 54 53 58 60 34 35 43 31
Card 196: 29 83  5 90 63 25 84 53 64 72 | 29 95 11 39 81 24 27 48 36 28 87  3 66 65 96 47 77 13 84 21 68 55 51 16 23
Card 197: 84 59 32 44 20 75 28 97 86 81 | 32 23 11  2 55 81 79 84  8 59 40 46 66 94 64 91 97  1 45 58 33 29 20 86 44
Card 198: 23 56 48 77 39  3 49 65 96 58 | 22 60 46 87 84 92 78 79 59 25 58 33 89 23 57 81 64 40 27  9 65  5 61 54  4
Card 199: 68 34 40 51 99 79 71 61  8 91 | 97 46 35 38 20 29 41 84 44  2 72 23 17 65 53 94 66 74  4 13 62 68 21 75  6
Card 200: 64 57 12  2 31 81 51 92 58  5 | 40 39  8 99 23 90  2 41 31 75 32 83  9 82 33 76 35 95  5 84 67  7 48 55 98
Card 201: 94 22 71 33 19 55 39 51 29 44 | 86 59  4 77 67 66 40 37 96 64 34 72 60 30 83 28 57 85 50 31 29 97 38 15 49
Card 202: 60 61 91 66 26 49 86 19 27 97 | 80 21 43 40 64 85 32 42 20 74 84 54 39 62 90 89 11 17 71 59 50 45 51 63 72
Card 203: 41  5 59  9 93 28 82 80 89 24 | 47 88 66 39 26 50 32 24 84 19 42 25 96 86  8 91 20 57 67 14 77 23 16 11 73
Card 204: 85 56 67 47 39 52 96 97 42 72 | 49 58 17 24 62 14 43 30 69 82 34 68 80 50 23 28 84 53 99 22 16 27 83  5 57
Card 205: 54 17 93 26 35  9 61 49 81 42 | 94 14 76 52 15 18 38 41 69 28 16 31 73 32 47 37 71 23 82 90 33 75 24 85 11
